understat_match_id,kickoff_date,venue,minute,team,conceded_by,player,understat_id,x,y,zone,xg,result,situation,shot_type
29111,2026-04-22,H,79,MCI,BUR,Erling Haaland,8260,0.908,0.456,penalty_area,0.1424,MissedShots,OpenPlay,RightFoot
29111,2026-04-22,H,83,MCI,BUR,Mathis Cherki,8094,0.875,0.313,penalty_area,0.0695,BlockedShot,OpenPlay,LeftFoot
29111,2026-04-22,H,85,MCI,BUR,Nico González,9802,0.826,0.386,out_of_box,0.0323,MissedShots,FromCorner,RightFoot
29111,2026-04-22,H,88,MCI,BUR,Bernardo Silva,3635,0.814,0.47,out_of_box,0.0692,BlockedShot,OpenPlay,LeftFoot
29111,2026-04-22,H,88,MCI,BUR,Erling Haaland,8260,0.893,0.539,penalty_area,0.1297,SavedShot,OpenPlay,LeftFoot
29111,2026-04-22,H,89,MCI,BUR,Mathis Cherki,8094,0.902,0.38,penalty_area,0.1192,MissedShots,OpenPlay,LeftFoot
29111,2026-04-22,H,89,MCI,BUR,Nico O&#039;Reilly,11592,0.935,0.495,penalty_area,0.6013,SavedShot,OpenPlay,LeftFoot
29111,2026-04-22,H,91,MCI,BUR,Mathis Cherki,8094,0.875,0.38,penalty_area,0.1026,BlockedShot,OpenPlay,LeftFoot
29111,2026-04-22,H,91,MCI,BUR,Jéremy Doku,8981,0.801,0.464,out_of_box,0.0363,BlockedShot,FromCorner,RightFoot
29112,2026-04-25,A,6,FUL,AVL,Raúl Jiménez,4105,0.903,0.536,penalty_area,0.104,SavedShot,OpenPlay,Head
29112,2026-04-25,A,9,FUL,AVL,Harry Wilson,5596,0.688,0.675,out_of_box,0.016,BlockedShot,SetPiece,LeftFoot
29112,2026-04-25,A,10,FUL,AVL,Sasa Lukic,1537,0.805,0.562,out_of_box,0.0472,SavedShot,OpenPlay,RightFoot
29112,2026-04-25,A,24,FUL,AVL,Samuel Chukwueze,7208,0.811,0.474,out_of_box,0.0495,SavedShot,OpenPlay,LeftFoot
29112,2026-04-25,A,31,FUL,AVL,Sander Berge,8285,0.803,0.487,out_of_box,0.0458,BlockedShot,OpenPlay,RightFoot
29112,2026-04-25,A,36,FUL,AVL,Harry Wilson,5596,0.775,0.458,out_of_box,0.087,BlockedShot,DirectFreekick,LeftFoot
29112,2026-04-25,A,41,FUL,AVL,Sasa Lukic,1537,0.925,0.582,penalty_area,0.2041,SavedShot,OpenPlay,Head
29112,2026-04-25,A,42,FUL,AVL,Ryan Sessegnon,6837,0.91,0.565,penalty_area,0.3985,Goal,OpenPlay,LeftFoot
29112,2026-04-25,A,47,FUL,AVL,Harry Wilson,5596,0.816,0.483,out_of_box,0.0714,MissedShots,OpenPlay,LeftFoot
29112,2026-04-25,A,49,FUL,AVL,Sander Berge,8285,0.893,0.536,penalty_area,0.045,MissedShots,SetPiece,Head
29112,2026-04-25,A,64,FUL,AVL,Emile Smith-Rowe,7230,0.805,0.472,out_of_box,0.0568,BlockedShot,OpenPlay,RightFoot
29112,2026-04-25,A,85,FUL,AVL,Oscar Bobb,11903,0.876,0.618,penalty_area,0.0698,SavedShot,OpenPlay,RightFoot
29112,2026-04-25,A,87,FUL,AVL,Rodrigo Muniz,10717,0.898,0.536,penalty_area,0.1268,BlockedShot,OpenPlay,RightFoot
29112,2026-04-25,H,7,AVL,FUL,Emiliano Buendía,2203,0.821,0.57,out_of_box,0.0563,MissedShots,OpenPlay,LeftFoot
29112,2026-04-25,H,10,AVL,FUL,Ollie Watkins,8865,0.799,0.654,out_of_box,0.0292,SavedShot,OpenPlay,RightFoot
29112,2026-04-25,H,28,AVL,FUL,Morgan Rogers,12412,0.771,0.37,out_of_box,0.034,MissedShots,OpenPlay,LeftFoot
29112,2026-04-25,H,33,AVL,FUL,Morgan Rogers,12412,0.858,0.536,penalty_area,0.0782,MissedShots,OpenPlay,RightFoot
29112,2026-04-25,H,34,AVL,FUL,Ollie Watkins,8865,0.892,0.344,penalty_area,0.0574,MissedShots,OpenPlay,RightFoot
29112,2026-04-25,H,59,AVL,FUL,Ollie Watkins,8865,0.849,0.483,penalty_area,0.0746,MissedShots,OpenPlay,RightFoot
29112,2026-04-25,H,69,AVL,FUL,Youri Tielemans,5956,0.92,0.564,penalty_area,0.0763,MissedShots,FromCorner,Head
29112,2026-04-25,H,71,AVL,FUL,Morgan Rogers,12412,0.969,0.325,penalty_area,0.0597,BlockedShot,OpenPlay,RightFoot
29112,2026-04-25,H,82,AVL,FUL,Tammy Abraham,702,0.86,0.543,penalty_area,0.4237,MissedShots,OpenPlay,RightFoot
29112,2026-04-25,H,85,AVL,FUL,Lucas Digne,1823,0.743,0.599,out_of_box,0.0167,MissedShots,OpenPlay,LeftFoot
29113,2026-04-25,A,5,LIV,CRY,Dominik Szoboszlai,9788,0.809,0.412,out_of_box,0.0411,BlockedShot,FromCorner,RightFoot
29113,2026-04-25,A,6,LIV,CRY,Florian Wirtz,8397,0.902,0.394,penalty_area,0.0618,BlockedShot,FromCorner,LeftFoot
29113,2026-04-25,A,31,LIV,CRY,Mohamed Salah,1250,0.903,0.397,penalty_area,0.0843,MissedShots,OpenPlay,LeftFoot
29113,2026-04-25,A,33,LIV,CRY,Dominik Szoboszlai,9788,0.871,0.528,penalty_area,0.1107,BlockedShot,OpenPlay,RightFoot
29113,2026-04-25,A,34,LIV,CRY,Alexis Mac Allister,8379,0.765,0.397,out_of_box,0.0217,MissedShots,OpenPlay,RightFoot
29113,2026-04-25,A,34,LIV,CRY,Alexander Isak,5232,0.905,0.558,penalty_area,0.3769,Goal,OpenPlay,LeftFoot
29113,2026-04-25,A,39,LIV,CRY,Andrew Robertson,1688,0.888,0.587,penalty_area,0.4427,Goal,OpenPlay,LeftFoot
29113,2026-04-25,A,66,LIV,CRY,Jeremie Frimpong,9328,0.779,0.3,out_of_box,0.0186,BlockedShot,OpenPlay,LeftFoot
29113,2026-04-25,A,95,LIV,CRY,Florian Wirtz,8397,0.888,0.352,penalty_area,0.3012,Goal,OpenPlay,RightFoot
29113,2026-04-25,H,10,CRY,LIV,Chris Richards,8430,0.954,0.489,six_yard,0.4694,MissedShots,FromCorner,Head
29113,2026-04-25,H,16,CRY,LIV,Brennan Johnson,10760,0.728,0.562,out_of_box,0.021,BlockedShot,OpenPlay,RightFoot
29113,2026-04-25,H,19,CRY,LIV,Brennan Johnson,10760,0.858,0.358,penalty_area,0.0658,MissedShots,OpenPlay,RightFoot
29113,2026-04-25,H,38,CRY,LIV,Jean-Philippe Mateta,5735,0.964,0.648,penalty_area,0.3171,SavedShot,OpenPlay,LeftFoot
29113,2026-04-25,H,39,CRY,LIV,Jean-Philippe Mateta,5735,0.906,0.497,penalty_area,0.2244,SavedShot,FromCorner,Head
29113,2026-04-25,H,45,CRY,LIV,Maxence Lacroix,8853,0.931,0.423,penalty_area,0.0717,SavedShot,FromCorner,Head
29113,2026-04-25,H,45,CRY,LIV,Maxence Lacroix,8853,0.962,0.415,six_yard,0.128,BlockedShot,FromCorner,RightFoot
29113,2026-04-25,H,45,CRY,LIV,Daniel Muñoz,12408,0.902,0.354,penalty_area,0.0624,MissedShots,FromCorner,RightFoot
29113,2026-04-25,H,50,CRY,LIV,Borna Sosa,7075,0.877,0.671,penalty_area,0.039,MissedShots,OpenPlay,LeftFoot
29113,2026-04-25,H,63,CRY,LIV,Ismaila Sarr,5675,0.91,0.597,penalty_area,0.1347,SavedShot,OpenPlay,LeftFoot
29113,2026-04-25,H,70,CRY,LIV,Ismaila Sarr,5675,0.91,0.361,penalty_area,0.294,SavedShot,OpenPlay,RightFoot
29113,2026-04-25,H,70,CRY,LIV,Daniel Muñoz,12408,0.811,0.237,out_of_box,0.0097,Goal,OpenPlay,RightFoot
29113,2026-04-25,H,76,CRY,LIV,Yeremi Pino,9024,0.738,0.539,out_of_box,0.0194,MissedShots,OpenPlay,RightFoot
29113,2026-04-25,H,83,CRY,LIV,Jørgen Strand Larsen,11070,0.879,0.342,penalty_area,0.3662,ShotOnPost,OpenPlay,RightFoot
29114,2026-04-27,A,1,MUN,BRE,Amad Diallo Traore,8127,0.916,0.559,penalty_area,0.458,BlockedShot,OpenPlay,RightFoot
29114,2026-04-27,A,3,MUN,BRE,Luke Shaw,1006,0.776,0.597,out_of_box,0.0212,MissedShots,FromCorner,LeftFoot
29114,2026-04-27,A,7,MUN,BRE,Harry Maguire,1687,0.915,0.552,penalty_area,0.0276,SavedShot,FromCorner,Head
29114,2026-04-27,A,10,MUN,BRE,Casemiro,2248,0.976,0.427,six_yard,0.3728,Goal,FromCorner,Head
29114,2026-04-27,A,22,MUN,BRE,Amad Diallo Traore,8127,0.806,0.703,out_of_box,0.0324,MissedShots,OpenPlay,LeftFoot
29114,2026-04-27,A,23,MUN,BRE,Casemiro,2248,0.762,0.313,out_of_box,0.0207,MissedShots,OpenPlay,RightFoot
29114,2026-04-27,A,30,MUN,BRE,Amad Diallo Traore,8127,0.929,0.573,penalty_area,0.0672,SavedShot,OpenPlay,Head
29114,2026-04-27,A,42,MUN,BRE,Benjamin Sesko,11974,0.914,0.565,penalty_area,0.7053,Goal,OpenPlay,RightFoot
29114,2026-04-27,A,47,MUN,BRE,Luke Shaw,1006,0.849,0.661,penalty_area,0.0726,MissedShots,OpenPlay,LeftFoot
29114,2026-04-27,A,49,MUN,BRE,Harry Maguire,1687,0.967,0.597,six_yard,0.0556,SavedShot,FromCorner,Head
29114,2026-04-27,A,76,MUN,BRE,Casemiro,2248,0.721,0.417,out_of_box,0.0151,MissedShots,OpenPlay,RightFoot
29114,2026-04-27,H,16,BRE,MUN,Michael Kayode,11281,0.929,0.6,penalty_area,0.4116,SavedShot,OpenPlay,LeftFoot
29114,2026-04-27,H,19,BRE,MUN,Keane Lewis-Potter,10809,0.869,0.675,penalty_area,0.0492,SavedShot,OpenPlay,RightFoot
29114,2026-04-27,H,28,BRE,MUN,Keane Lewis-Potter,10809,0.928,0.351,penalty_area,0.0264,BlockedShot,FromCorner,RightFoot
29114,2026-04-27,H,38,BRE,MUN,Mikkel Damsgaard,8859,0.813,0.541,out_of_box,0.0361,BlockedShot,FromCorner,RightFoot
29114,2026-04-27,H,39,BRE,MUN,Mikkel Damsgaard,8859,0.848,0.444,penalty_area,0.0562,MissedShots,FromCorner,RightFoot
29114,2026-04-27,H,45,BRE,MUN,Mathias Jensen,7166,0.793,0.577,out_of_box,0.0441,MissedShots,OpenPlay,RightFoot
29114,2026-04-27,H,59,BRE,MUN,Dango Ouattara,9662,0.902,0.573,penalty_area,0.0895,MissedShots,OpenPlay,RightFoot
29114,2026-04-27,H,68,BRE,MUN,Dango Ouattara,9662,0.88,0.38,penalty_area,0.0736,BlockedShot,OpenPlay,LeftFoot
29114,2026-04-27,H,70,BRE,MUN,Dango Ouattara,9662,0.971,0.423,six_yard,0.2982,ShotOnPost,FromCorner,Head
29114,2026-04-27,H,70,BRE,MUN,Dango Ouattara,9662,0.964,0.427,six_yard,0.1161,BlockedShot,FromCorner,LeftFoot
29114,2026-04-27,H,86,BRE,MUN,Mathias Jensen,7166,0.765,0.451,out_of_box,0.0262,Goal,FromCorner,RightFoot
29114,2026-04-27,H,89,BRE,MUN,Mikkel Damsgaard,8859,0.902,0.461,penalty_area,0.0767,SavedShot,OpenPlay,Head
29115,2026-04-24,A,7,SUN,NFO,Chris Rigg,13719,0.891,0.355,penalty_area,0.084,SavedShot,OpenPlay,LeftFoot
29115,2026-04-24,A,16,SUN,NFO,Trai Hume,13713,0.016,0.455,out_of_box,0.0,OwnGoal,FromCorner,Head
29115,2026-04-24,A,18,SUN,NFO,Noah Sadiki,13716,0.856,0.304,penalty_area,0.041,BlockedShot,OpenPlay,RightFoot
29115,2026-04-24,A,25,SUN,NFO,Enzo Le Fée,8651,0.8,0.307,out_of_box,0.0695,BlockedShot,DirectFreekick,RightFoot
29115,2026-04-24,A,25,SUN,NFO,Omar Alderete,8986,0.885,0.522,penalty_area,0.0289,MissedShots,SetPiece,Head
29115,2026-04-24,A,39,SUN,NFO,Granit Xhaka,204,0.799,0.3,out_of_box,0.021,BlockedShot,SetPiece,RightFoot
29115,2026-04-24,A,56,SUN,NFO,Omar Alderete,8986,0.862,0.626,penalty_area,0.0421,SavedShot,OpenPlay,RightFoot
29115,2026-04-24,A,69,SUN,NFO,Dan Ballard,13715,0.924,0.557,penalty_area,0.0517,BlockedShot,SetPiece,Head
29115,2026-04-24,A,69,SUN,NFO,Enzo Le Fée,8651,0.763,0.423,out_of_box,0.0164,BlockedShot,SetPiece,RightFoot
29115,2026-04-24,A,74,SUN,NFO,Granit Xhaka,204,0.74,0.403,out_of_box,0.0112,MissedShots,OpenPlay,LeftFoot
29115,2026-04-24,A,75,SUN,NFO,Omar Alderete,8986,0.792,0.524,out_of_box,0.0311,MissedShots,SetPiece,LeftFoot
29115,2026-04-24,A,81,SUN,NFO,Trai Hume,13713,0.859,0.313,penalty_area,0.056,BlockedShot,OpenPlay,RightFoot
29115,2026-04-24,A,84,SUN,NFO,Wilson Isidor,7148,0.805,0.637,out_of_box,0.0381,SavedShot,OpenPlay,RightFoot
29115,2026-04-24,A,86,SUN,NFO,Enzo Le Fée,8651,0.759,0.424,out_of_box,0.0157,SavedShot,OpenPlay,RightFoot
29115,2026-04-24,A,86,SUN,NFO,Omar Alderete,8986,0.951,0.444,six_yard,0.1083,BlockedShot,FromCorner,LeftFoot
29115,2026-04-24,H,2,NFO,SUN,Elliot Anderson,9154,0.794,0.392,out_of_box,0.033,BlockedShot,OpenPlay,RightFoot
29115,2026-04-24,H,2,NFO,SUN,Neco Williams,8204,0.872,0.721,penalty_area,0.0251,MissedShots,FromCorner,RightFoot
29115,2026-04-24,H,12,NFO,SUN,Omari Hutchinson,10348,0.854,0.338,penalty_area,0.0533,SavedShot,OpenPlay,LeftFoot
29115,2026-04-24,H,21,NFO,SUN,Chris Wood,4456,0.821,0.385,out_of_box,0.0656,SavedShot,OpenPlay,LeftFoot
29115,2026-04-24,H,27,NFO,SUN,Morgan Gibbs-White,6857,0.765,0.7,out_of_box,0.0205,BlockedShot,OpenPlay,RightFoot
29115,2026-04-24,H,30,NFO,SUN,Chris Wood,4456,0.869,0.474,penalty_area,0.3709,Goal,OpenPlay,LeftFoot
29115,2026-04-24,H,33,NFO,SUN,Morgan Gibbs-White,6857,0.886,0.479,penalty_area,0.0833,Goal,FromCorner,RightFoot
29115,2026-04-24,H,36,NFO,SUN,Ola Aina,725,0.816,0.473,out_of_box,0.046,MissedShots,SetPiece,LeftFoot
29115,2026-04-24,H,36,NFO,SUN,Igor Jesus,13778,0.932,0.595,penalty_area,0.4223,Goal,SetPiece,RightFoot
29115,2026-04-24,H,94,NFO,SUN,Elliot Anderson,9154,0.901,0.54,penalty_area,0.4416,Goal,OpenPlay,RightFoot
29116,2026-04-25,A,8,WHU,EVE,Jarrod Bowen,1776,0.879,0.355,penalty_area,0.0743,BlockedShot,OpenPlay,LeftFoot
29116,2026-04-25,A,11,WHU,EVE,Tomas Soucek,8288,0.907,0.466,penalty_area,0.0432,MissedShots,SetPiece,Head
29116,2026-04-25,A,14,WHU,EVE,Mateus Fernandes,12948,0.793,0.403,out_of_box,0.0363,BlockedShot,FromCorner,RightFoot
29116,2026-04-25,A,14,WHU,EVE,Konstantinos Mavropanos,6722,0.864,0.503,penalty_area,0.073,BlockedShot,FromCorner,RightFoot
29116,2026-04-25,A,17,WHU,EVE,Crysencio Summerville,9492,0.896,0.652,penalty_area,0.0277,MissedShots,OpenPlay,RightFoot
29116,2026-04-25,A,18,WHU,EVE,Jarrod Bowen,1776,0.86,0.503,penalty_area,0.0426,MissedShots,OpenPlay,LeftFoot
29116,2026-04-25,A,26,WHU,EVE,Crysencio Summerville,9492,0.938,0.744,penalty_area,0.0616,MissedShots,OpenPlay,LeftFoot
29116,2026-04-25,A,49,WHU,EVE,Valentín Castellanos,10948,0.957,0.426,six_yard,0.3835,SavedShot,OpenPlay,RightFoot
29116,2026-04-25,A,50,WHU,EVE,Tomas Soucek,8288,0.97,0.466,six_yard,0.5116,Goal,FromCorner,Head
29116,2026-04-25,A,91,WHU,EVE,Callum Wilson,468,0.955,0.538,six_yard,0.5818,Goal,OpenPlay,RightFoot
29116,2026-04-25,H,2,EVE,WHU,Dwight McNeil,6756,0.865,0.266,penalty_area,0.0342,BlockedShot,OpenPlay,LeftFoot
29116,2026-04-25,H,12,EVE,WHU,Thierno Barry,12916,0.951,0.468,six_yard,0.1481,MissedShots,OpenPlay,RightFoot
29116,2026-04-25,H,34,EVE,WHU,Thierno Barry,12916,0.766,0.277,out_of_box,0.0162,SavedShot,OpenPlay,LeftFoot
29116,2026-04-25,H,36,EVE,WHU,Iliman Ndiaye,9307,0.903,0.455,penalty_area,0.1313,BlockedShot,OpenPlay,RightFoot
29116,2026-04-25,H,68,EVE,WHU,Tim Iroegbunam,9554,0.782,0.621,out_of_box,0.0188,MissedShots,SetPiece,LeftFoot
29116,2026-04-25,H,74,EVE,WHU,Tyrique George,12573,0.771,0.681,out_of_box,0.0173,BlockedShot,OpenPlay,RightFoot
29116,2026-04-25,H,76,EVE,WHU,Thierno Barry,12916,0.957,0.518,six_yard,0.4906,BlockedShot,FromCorner,Head
29116,2026-04-25,H,76,EVE,WHU,Idrissa Gueye,668,0.955,0.507,six_yard,0.1499,BlockedShot,FromCorner,RightFoot
29116,2026-04-25,H,76,EVE,WHU,Tim Iroegbunam,9554,0.855,0.578,penalty_area,0.0456,BlockedShot,FromCorner,RightFoot
29116,2026-04-25,H,87,EVE,WHU,Kiernan Dewsbury-Hall,9739,0.894,0.486,penalty_area,0.0855,Goal,OpenPlay,LeftFoot
29116,2026-04-25,H,95,EVE,WHU,Tyrique George,12573,0.843,0.639,penalty_area,0.0505,MissedShots,OpenPlay,RightFoot
29117,2026-04-25,A,27,WOL,TOT,Santiago Bueno,10945,0.926,0.467,penalty_area,0.053,BlockedShot,FromCorner,Head
29117,2026-04-25,A,27,WOL,TOT,Rodrigo Gomes,12756,0.919,0.316,penalty_area,0.0213,BlockedShot,FromCorner,RightFoot
29117,2026-04-25,A,46,WOL,TOT,Adam Armstrong,4419,0.904,0.643,penalty_area,0.0202,BlockedShot,SetPiece,Head
29117,2026-04-25,A,46,WOL,TOT,Pedro Lima,13156,0.736,0.539,out_of_box,0.0154,MissedShots,FromCorner,RightFoot
29117,2026-04-25,A,60,WOL,TOT,Mateus Mané,13484,0.918,0.566,penalty_area,0.0906,MissedShots,OpenPlay,Head
29117,2026-04-25,A,64,WOL,TOT,Adam Armstrong,4419,0.847,0.517,penalty_area,0.1112,SavedShot,OpenPlay,RightFoot
29117,2026-04-25,A,66,WOL,TOT,Hugo Bueno,10140,0.741,0.545,out_of_box,0.0573,MissedShots,DirectFreekick,LeftFoot
29117,2026-04-25,A,78,WOL,TOT,Hugo Bueno,10140,0.758,0.397,out_of_box,0.012,BlockedShot,OpenPlay,RightFoot
29117,2026-04-25,A,78,WOL,TOT,Adam Armstrong,4419,0.91,0.552,penalty_area,0.2993,MissedShots,OpenPlay,Head
29117,2026-04-25,A,89,WOL,TOT,Mateus Mané,13484,0.773,0.709,out_of_box,0.0192,MissedShots,OpenPlay,RightFoot
29117,2026-04-25,A,97,WOL,TOT,João Gomes,11384,0.754,0.422,out_of_box,0.0633,SavedShot,DirectFreekick,RightFoot
29117,2026-04-25,H,11,TOT,WOL,Randal Kolo Muani,5743,0.81,0.342,out_of_box,0.035,MissedShots,OpenPlay,RightFoot
29117,2026-04-25,H,12,TOT,WOL,Djed Spence,10764,0.811,0.711,out_of_box,0.0244,BlockedShot,OpenPlay,RightFoot
29117,2026-04-25,H,13,TOT,WOL,Pedro Porro,6912,0.754,0.63,out_of_box,0.0082,MissedShots,FromCorner,RightFoot
29117,2026-04-25,H,29,TOT,WOL,Xavi Simons,8700,0.833,0.519,out_of_box,0.0935,MissedShots,OpenPlay,RightFoot
29117,2026-04-25,H,33,TOT,WOL,Pedro Porro,6912,0.852,0.221,penalty_area,0.0187,MissedShots,OpenPlay,RightFoot
29117,2026-04-25,H,51,TOT,WOL,Xavi Simons,8700,0.897,0.584,penalty_area,0.1212,MissedShots,OpenPlay,RightFoot
29117,2026-04-25,H,53,TOT,WOL,Richarlison,6026,0.743,0.243,out_of_box,0.0315,MissedShots,OpenPlay,RightFoot
29117,2026-04-25,H,67,TOT,WOL,Mathys Tel,9780,0.725,0.352,out_of_box,0.019,BlockedShot,OpenPlay,RightFoot
29117,2026-04-25,H,68,TOT,WOL,Rodrigo Bentancur,6108,0.903,0.436,penalty_area,0.0471,SavedShot,FromCorner,Head
29117,2026-04-25,H,81,TOT,WOL,Richarlison,6026,0.903,0.499,penalty_area,0.1044,MissedShots,FromCorner,LeftFoot
29117,2026-04-25,H,81,TOT,WOL,João Palhinha,10715,0.97,0.451,six_yard,0.6263,Goal,FromCorner,RightFoot
29118,2026-05-03,A,8,BOU,CRY,Eli Junior Kroupi,11504,0.799,0.574,out_of_box,0.0434,BlockedShot,FromCorner,RightFoot
29118,2026-05-03,A,8,BOU,CRY,Rayan,14395,0.836,0.342,out_of_box,0.0409,BlockedShot,FromCorner,LeftFoot
29118,2026-05-03,A,9,BOU,CRY,Evanilson,12963,0.917,0.552,penalty_area,0.0756,MissedShots,FromCorner,Head
29118,2026-05-03,A,12,BOU,CRY,Eli Junior Kroupi,11504,0.809,0.516,out_of_box,0.0667,SavedShot,OpenPlay,RightFoot
29118,2026-05-03,A,13,BOU,CRY,Evanilson,12963,0.875,0.597,penalty_area,0.1381,MissedShots,OpenPlay,LeftFoot
29118,2026-05-03,A,18,BOU,CRY,Rayan,14395,0.919,0.497,penalty_area,0.0705,MissedShots,OpenPlay,Head
29118,2026-05-03,A,26,BOU,CRY,Marcus Tavernier,10741,0.87,0.632,penalty_area,0.1555,SavedShot,OpenPlay,LeftFoot
29118,2026-05-03,A,31,BOU,CRY,Eli Junior Kroupi,11504,0.885,0.5,penalty_area,0.7612,Goal,Penalty,RightFoot
29118,2026-05-03,A,38,BOU,CRY,Alex Scott,12149,0.792,0.808,out_of_box,0.0381,SavedShot,DirectFreekick,RightFoot
29118,2026-05-03,A,42,BOU,CRY,Rayan,14395,0.923,0.566,penalty_area,0.0413,MissedShots,OpenPlay,Head
29118,2026-05-03,A,46,BOU,CRY,Rayan,14395,0.956,0.399,six_yard,0.077,MissedShots,OpenPlay,Head
29118,2026-05-03,A,58,BOU,CRY,Eli Junior Kroupi,11504,0.893,0.521,penalty_area,0.1375,BlockedShot,OpenPlay,RightFoot
29118,2026-05-03,A,76,BOU,CRY,Rayan,14395,0.912,0.348,penalty_area,0.4943,Goal,OpenPlay,RightFoot
29118,2026-05-03,A,78,BOU,CRY,David Brooks,6820,0.803,0.678,out_of_box,0.0447,BlockedShot,OpenPlay,LeftFoot
29118,2026-05-03,A,91,BOU,CRY,Alejandro Jiménez,12168,0.808,0.319,out_of_box,0.0728,BlockedShot,OpenPlay,RightFoot
29118,2026-05-03,A,94,BOU,CRY,Enes Ünal,6219,0.718,0.381,out_of_box,0.0403,BlockedShot,DirectFreekick,RightFoot
29118,2026-05-03,H,9,CRY,BOU,Jefferson Lerma,2182,0.02,0.532,out_of_box,0.0,OwnGoal,FromCorner,Head
29118,2026-05-03,H,45,CRY,BOU,Jørgen Strand Larsen,11070,0.846,0.52,penalty_area,0.082,SavedShot,OpenPlay,LeftFoot
29118,2026-05-03,H,54,CRY,BOU,Jørgen Strand Larsen,11070,0.921,0.454,penalty_area,0.0831,MissedShots,OpenPlay,RightFoot
29118,2026-05-03,H,63,CRY,BOU,Brennan Johnson,10760,0.913,0.646,penalty_area,0.0929,MissedShots,OpenPlay,LeftFoot
29118,2026-05-03,H,82,CRY,BOU,Jean-Philippe Mateta,5735,0.92,0.56,penalty_area,0.0848,MissedShots,SetPiece,RightFoot
29118,2026-05-03,H,83,CRY,BOU,Brennan Johnson,10760,0.741,0.436,out_of_box,0.0176,BlockedShot,OpenPlay,RightFoot
29118,2026-05-03,H,88,CRY,BOU,Ismaila Sarr,5675,0.95,0.595,six_yard,0.2782,ShotOnPost,OpenPlay,RightFoot
29118,2026-05-03,H,90,CRY,BOU,Ismaila Sarr,5675,0.919,0.316,penalty_area,0.0398,MissedShots,OpenPlay,RightFoot
29119,2026-05-02,A,2,ARS,FUL,Leandro Trossard,7698,0.897,0.696,penalty_area,0.0562,MissedShots,OpenPlay,LeftFoot
29119,2026-05-02,A,8,ARS,FUL,Viktor Gyokeres,7254,0.968,0.512,six_yard,0.8211,Goal,SetPiece,LeftFoot
29119,2026-05-02,A,13,ARS,FUL,Leandro Trossard,7698,0.741,0.573,out_of_box,0.025,MissedShots,OpenPlay,LeftFoot
29119,2026-05-02,A,20,ARS,FUL,Eberechi Eze,8706,0.804,0.464,out_of_box,0.0378,BlockedShot,SetPiece,RightFoot
29119,2026-05-02,A,25,ARS,FUL,Gabriel,5613,0.965,0.47,six_yard,0.5135,SavedShot,FromCorner,Head
29119,2026-05-02,A,25,ARS,FUL,Gabriel,5613,0.964,0.497,six_yard,0.1399,BlockedShot,FromCorner,LeftFoot
29119,2026-05-02,A,26,ARS,FUL,Viktor Gyokeres,7254,0.894,0.605,penalty_area,0.3921,SavedShot,OpenPlay,RightFoot
29119,2026-05-02,A,26,ARS,FUL,Bukayo Saka,7322,0.883,0.443,penalty_area,0.1093,MissedShots,OpenPlay,LeftFoot
29119,2026-05-02,A,28,ARS,FUL,Eberechi Eze,8706,0.871,0.521,penalty_area,0.0644,BlockedShot,FromCorner,RightFoot
29119,2026-05-02,A,39,ARS,FUL,Leandro Trossard,7698,0.811,0.423,out_of_box,0.0853,SavedShot,OpenPlay,LeftFoot
29119,2026-05-02,A,39,ARS,FUL,Bukayo Saka,7322,0.88,0.348,penalty_area,0.0805,Goal,OpenPlay,LeftFoot
29119,2026-05-02,A,43,ARS,FUL,Gabriel,5613,0.975,0.579,six_yard,0.3892,MissedShots,SetPiece,LeftFoot
29119,2026-05-02,A,44,ARS,FUL,Eberechi Eze,8706,0.762,0.605,out_of_box,0.0266,MissedShots,OpenPlay,RightFoot
29119,2026-05-02,A,48,ARS,FUL,Viktor Gyokeres,7254,0.932,0.465,penalty_area,0.4556,Goal,OpenPlay,Head
29119,2026-05-02,A,55,ARS,FUL,Viktor Gyokeres,7254,0.903,0.597,penalty_area,0.351,SavedShot,OpenPlay,RightFoot
29119,2026-05-02,A,59,ARS,FUL,Leandro Trossard,7698,0.822,0.642,out_of_box,0.0378,SavedShot,SetPiece,LeftFoot
29119,2026-05-02,A,80,ARS,FUL,Riccardo Calafiori,8129,0.955,0.494,six_yard,0.4221,SavedShot,FromCorner,Head
29119,2026-05-02,A,84,ARS,FUL,Max Dowman,13872,0.856,0.512,penalty_area,0.1263,MissedShots,OpenPlay,RightFoot
29119,2026-05-02,H,31,FUL,ARS,Samuel Chukwueze,7208,0.76,0.336,out_of_box,0.0208,BlockedShot,OpenPlay,LeftFoot
29119,2026-05-02,H,32,FUL,ARS,Antonee Robinson,8940,0.792,0.735,out_of_box,0.0205,BlockedShot,OpenPlay,LeftFoot
29119,2026-05-02,H,46,FUL,ARS,Raúl Jiménez,4105,0.682,0.333,out_of_box,0.0098,MissedShots,OpenPlay,RightFoot
29119,2026-05-02,H,48,FUL,ARS,Timothy Castagne,6157,0.958,0.57,six_yard,0.3548,BlockedShot,FromCorner,Head
29119,2026-05-02,H,49,FUL,ARS,Raúl Jiménez,4105,0.934,0.568,penalty_area,0.0474,MissedShots,FromCorner,Head
29119,2026-05-02,H,62,FUL,ARS,Emile Smith-Rowe,7230,0.876,0.724,penalty_area,0.0424,BlockedShot,OpenPlay,RightFoot
29119,2026-05-02,H,70,FUL,ARS,Raúl Jiménez,4105,0.775,0.634,out_of_box,0.0691,BlockedShot,DirectFreekick,RightFoot
